lat,lon,OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,Side,User_fld,Addr_type,IN_Street,IN_City,IN_ZIP,IN_State,USER_Date,USER_Address,USER_City,USER_State,USER_Fatal,USER_Year
-86.21286318,41.66935814,1,Danielle-Cente,M,100,A,"700 S 24TH ST, SOUTH BEND, 46615",L,0,StreetAddress,700 S 24th St. ,South Bend,,IN,2017/09/05 05:00:00+00,700 S 24th St. ,South Bend,IN,No,2017
-86.21166947,41.67132726,2,Danielle-Cente,M,100,A,"500 S 25TH ST, SOUTH BEND, 46615",L,0,StreetAddress,500 S 25th St. ,South Bend,,IN,2016/10/19 05:00:00+00,500 S 25th St. ,South Bend,IN,Yes,2016
-86.21065185,41.70616625,3,Danielle-Cente,T,88.59,A,"54100 27TH ST, SOUTH BEND, 46635",L,0,StreetAddress,700 S 27th St. ,South Bend,,IN,2015/05/16 05:00:00+00,700 S 27th St. ,South Bend,IN,No,2015
-86.20382566,41.66045742,4,Danielle-Cente,M,100,A,"1300 S 31ST ST, SOUTH BEND, 46615",R,0,StreetAddress,1300 S 31st. St. ,South Bend,,IN,2016/12/11 05:00:00+00,1300 S 31st. St. ,South Bend,IN,Yes,2016
-86.19908204,41.6624665,5,Danielle-Cente,M,100,A,"1200 S 35TH ST, SOUTH BEND, 46615",R,0,StreetAddress,1200 S 35th St. ,South Bend,,IN,2017/08/01 05:00:00+00,1200 S 35th St. ,South Bend,IN,No,2017
-86.19784616,41.67029022,6,Danielle-Cente,M,100,A,"600 S 36TH ST, SOUTH BEND, 46615",L,0,StreetAddress,600 S 36th St. ,South Bend,,IN,2016/10/10 05:00:00+00,600 S 36th St. ,South Bend,IN,No,2016
-86.27518074,41.68755185,7,Danielle-Cente,M,100,A,"1000 N ADAMS ST, SOUTH BEND, 46628",R,0,StreetAddress,1000 N Adams St. ,South Bend,,IN,2015/08/17 05:00:00+00,1000 N Adams St. ,South Bend,IN,No,2015
-86.27525819,41.69083001,8,Danielle-Cente,M,79,A,"1201 N ADAMS ST, SOUTH BEND, 46628",L,0,StreetAddress,1200 N Adams St. ,South Bend,,IN,2015/12/08 05:00:00+00,1200 N Adams St. ,South Bend,IN,No,2015
-86.26578438,41.68296298,9,Danielle-Cente,M,100,A,"500 N ALLEN ST, SOUTH BEND, 46616",L,0,StreetAddress,500 N Allen St. ,South Bend,,IN,2015/12/26 05:00:00+00,500 N Allen St. ,South Bend,IN,No,2015
-86.26605395,41.68387656,10,Danielle-Cente,M,100,A,"700 N ALLEN ST, SOUTH BEND, 46616",R,0,StreetAddress,700 N Allen St. ,South Bend,,IN,2016/11/13 05:00:00+00,700 N Allen St. ,South Bend,IN,No,2016
-86.27140913,41.69475713,11,Danielle-Cente,M,100,A,"1500 N ANDERSON AV, SOUTH BEND, 46628",R,0,StreetAddress,1500 N Anderson Ave. ,South Bend,,IN,2016/01/18 05:00:00+00,1500 N Anderson Ave. ,South Bend,IN,Yes,2016
-86.2330834,41.68355304,12,Danielle-Cente,M,81.74,A,"600 N ARTHUR ST, SOUTH BEND, 46617",R,0,StreetAddress,600 N Arhur St. ,South Bend,,IN,2017/07/22 05:00:00+00,600 N Arhur St. ,South Bend,IN,No,2017
-86.29352891,41.69730556,13,Danielle-Cente,M,79,A,"1401 N BENDIX DR, SOUTH BEND, 46628",L,0,StreetAddress,1400 N Bendix Dr. ,South Bend,,IN,2015/03/24 05:00:00+00,1400 N Bendix Dr. ,South Bend,IN,Yes,2015
-86.28875103,41.66657832,14,Danielle-Cente,M,79,A,"801 S BENDIX DR, SOUTH BEND, 46619",L,0,StreetAddress,800 S Bendix Dr. ,South Bend,,IN,2017/03/16 05:00:00+00,800 S Bendix Dr. ,South Bend,IN,Yes,2017
-86.27320345,41.68217387,15,Danielle-Cente,T,100,A,"601 N BIRDSELL ST, SOUTH BEND, 46628",L,0,StreetAddress,300 N Birdsell St. ,South Bend,,IN,2017/12/11 05:00:00+00,300 N Birdsell St. ,South Bend,IN,No,2017
-86.27320872,41.68056212,16,Danielle-Cente,M,100,A,"400 N BIRDSELL ST, SOUTH BEND, 46628",R,0,StreetAddress,400 N Birdsell St. ,South Bend,,IN,2015/09/20 05:00:00+00,400 N Birdsell St. ,South Bend,IN,Yes,2015
-86.26745586,41.68936591,17,Danielle-Cente,M,100,A,"1100 N BLAINE AV, SOUTH BEND, 46616",R,0,StreetAddress,1100 N Blaine Ave. ,South Bend,,IN,2017/02/06 05:00:00+00,1100 N Blaine Ave. ,South Bend,IN,Yes,2017
-86.26747265,41.69091034,18,Danielle-Cente,T,86.3,A,"1201 N BLAINE AV, SOUTH BEND, 46628",L,0,StreetAddress,800 N Blaine St. ,South Bend,,IN,2015/10/10 05:00:00+00,800 N Blaine St. ,South Bend,IN,No,2015
-86.2875403,41.71996092,19,Danielle-Cente,T,100,A,"2653 N BOW CT, SOUTH BEND, 46628",L,0,StreetAddress,2600 N Bow Ct. ,South Bend,,IN,2015/12/24 05:00:00+00,2600 N Bow Ct. ,South Bend,IN,No,2015
-86.2379133,41.6536772,20,Danielle-Cente,M,100,A,"900 E BOWMAN ST, SOUTH BEND, 46613",R,0,StreetAddress,900 E Bowman St. ,South Bend,,IN,2016/08/19 05:00:00+00,900 E Bowman St. ,South Bend,IN,No,2016
-86.2379133,41.6536772,21,Danielle-Cente,M,100,A,"900 E BOWMAN ST, SOUTH BEND, 46613",R,0,StreetAddress,900 E Bowman St. ,South Bend,,IN,2016/08/20 05:00:00+00,900 E Bowman St. ,South Bend,IN,No,2016
-86.24444353,41.66017779,22,Danielle-Cente,M,100,A,"500 E BROADWAY ST, SOUTH BEND, 46613",R,0,StreetAddress,500 E Broadway St. ,South Bend,,IN,2016/05/28 05:00:00+00,500 E Broadway St. ,South Bend,IN,Yes,2016
-86.24105887,41.66026045,23,Danielle-Cente,M,100,A,"700 E BROADWAY ST, SOUTH BEND, 46613",R,0,StreetAddress,700 E Broadway St. ,South Bend,,IN,2016/03/12 05:00:00+00,700 E Broadway St. ,South Bend,IN,No,2016
-86.27770453,41.68921229,24,Danielle-Cente,M,100,A,"1100 N BROOKFIELD ST, SOUTH BEND, 46628",R,0,StreetAddress,1100 N Brookfield St. ,South Bend,,IN,2015/05/24 05:00:00+00,1100 N Brookfield St. ,South Bend,IN,No,2015
-86.27793773,41.70151129,25,Danielle-Cente,M,79,A,"1901 N BROOKFIELD ST, SOUTH BEND, 46628",L,0,StreetAddress,1900 N Brookfield St. ,South Bend,,IN,2017/07/31 05:00:00+00,1900 N Brookfield St. ,South Bend,IN,No,2017
-86.22989849,41.63453562,26,Danielle-Cente,T,100,A,"3928 S BROOKTON DR, SOUTH BEND, 46614",L,0,StreetAddress,4000 S Brookton Dr. ,South Bend,,IN,2016/04/05 05:00:00+00,4000 S Brookton Dr. ,South Bend,IN,No,2016
-86.26459968,41.70079541,27,Danielle-Cente,T,88.59,A,"1014 BRYAN ST, SOUTH BEND, 46616",L,0,StreetAddress,1000 W Bryan St. ,South Bend,,IN,2015/12/25 05:00:00+00,1000 W Bryan St. ,South Bend,IN,No,2015
-86.2689749,41.65401561,28,Danielle-Cente,T,90.87,A,"1300 W CALVERT ST, SOUTH BEND, 46613",L,0,StreetAddress,1300 E Calvert St. ,South Bend,,IN,2017/11/30 05:00:00+00,1300 E Calvert St. ,South Bend,IN,No,2017
-86.24787549,41.65434244,29,Danielle-Cente,M,100,A,"200 E CALVERT ST, SOUTH BEND, 46613",L,0,StreetAddress,200 E Calvert St. ,South Bend,,IN,2017/06/10 05:00:00+00,200 E Calvert St. ,South Bend,IN,No,2017
-86.24787549,41.65434244,30,Danielle-Cente,M,100,A,"200 E CALVERT ST, SOUTH BEND, 46613",L,0,StreetAddress,200 E Calvert St. ,South Bend,,IN,2017/06/22 05:00:00+00,200 E Calvert St. ,South Bend,IN,No,2017
-86.24787549,41.65434244,31,Danielle-Cente,M,100,A,"200 E CALVERT ST, SOUTH BEND, 46613",L,0,StreetAddress,200 E Calvert St. ,South Bend,,IN,2015/01/04 05:00:00+00,200 E Calvert St. ,South Bend,IN,Yes,2015
-86.24787549,41.65434244,32,Danielle-Cente,M,100,A,"200 E CALVERT ST, SOUTH BEND, 46613",L,0,StreetAddress,200 E Calvert St. ,South Bend,,IN,2015/01/04 05:00:00+00,200 E Calvert St. ,South Bend,IN,Yes,2015
-86.2587574,41.65414403,33,Danielle-Cente,M,100,A,"700 W CALVERT ST, SOUTH BEND, 46613",L,0,StreetAddress,700 W Calvert St. ,South Bend,,IN,2017/12/04 05:00:00+00,700 W Calvert St. ,South Bend,IN,No,2017
-86.2422073,41.68188418,34,Danielle-Cente,T,100,A,"E CEDAR ST, SOUTH BEND, 46617",L,0,StreetAddress,1200 E Cedar St. ,South Bend,,IN,2016/09/26 05:00:00+00,1200 E Cedar St. ,South Bend,IN,Yes,2016
-86.3022119,41.67767877,35,Danielle-Cente,M,100,A,"200 N CHICAGO ST, SOUTH BEND, 46619",R,0,StreetAddress,200 N Chicago St. ,South Bend,,IN,2015/08/10 05:00:00+00,200 N Chicago St. ,South Bend,IN,No,2015
-86.30211038,41.67190489,36,Danielle-Cente,M,100,A,"400 S CHICAGO ST, SOUTH BEND, 46619",L,0,StreetAddress,400 S Chicago St. ,South Bend,,IN,2017/01/02 05:00:00+00,400 S Chicago St. ,South Bend,IN,No,2017
-86.26873833,41.69115564,37,Danielle-Cente,T,86.3,A,"N CLEVELAND AV, SOUTH BEND, 46628",L,0,StreetAddress,1000 N Cleveland St. ,South Bend,,IN,2015/05/17 05:00:00+00,1000 N Cleveland St. ,South Bend,IN,No,2015
-86.26868871,41.68935077,38,Danielle-Cente,M,100,A,"1100 N CLEVELAND AV, SOUTH BEND, 46628",R,0,StreetAddress,1100 N Cleveland Ave. ,South Bend,,IN,2016/09/23 05:00:00+00,1100 N Cleveland Ave. ,South Bend,IN,No,2016
-86.26868871,41.68935077,39,Danielle-Cente,M,100,A,"1100 N CLEVELAND AV, SOUTH BEND, 46628",R,0,StreetAddress,1100 N Cleveland Ave. ,South Bend,,IN,2016/09/23 05:00:00+00,1100 N Cleveland Ave. ,South Bend,IN,No,2016
-86.26868871,41.68935077,40,Danielle-Cente,M,100,A,"1100 N CLEVELAND AV, SOUTH BEND, 46628",R,0,StreetAddress,1100 N Cleveland Ave. ,South Bend,,IN,2016/09/23 05:00:00+00,1100 N Cleveland Ave. ,South Bend,IN,No,2016
-86.31978989,41.68050745,41,Danielle-Cente,T,86.3,A,"5202 W COLFAX AV, SOUTH BEND, 46619",L,0,StreetAddress,200 W Colfax St. ,South Bend,,IN,2016/05/31 05:00:00+00,200 W Colfax St. ,South Bend,IN,Yes,2016
-86.24288755,41.67781706,42,Danielle-Cente,M,90.87,A,"600 E COLFAX AV, SOUTH BEND, 46617",R,0,StreetAddress,600 W Colfax Ave. ,South Bend,,IN,2015/06/13 05:00:00+00,600 W Colfax Ave. ,South Bend,IN,No,2015
-86.26126212,41.67764195,43,Danielle-Cente,M,100,A,"800 W COLFAX AV, SOUTH BEND, 46601",L,0,StreetAddress,800 W Colfax Ave. ,South Bend,,IN,2017/05/05 05:00:00+00,800 W Colfax Ave. ,South Bend,IN,No,2017
-86.27644593,41.68922739,44,Danielle-Cente,M,100,A,"1100 N COLLEGE ST, SOUTH BEND, 46628",R,0,StreetAddress,1100 N College St. ,South Bend,,IN,2017/05/16 05:00:00+00,1100 N College St. ,South Bend,IN,No,2017
-86.27647438,41.6908185,45,Danielle-Cente,M,79,A,"1201 N COLLEGE ST, SOUTH BEND, 46628",L,0,StreetAddress,1200 N College St. ,South Bend,,IN,2016/07/02 05:00:00+00,1200 N College St. ,South Bend,IN,No,2016
-86.27654106,41.69477217,46,Danielle-Cente,M,100,A,"1500 N COLLEGE ST, SOUTH BEND, 46628",R,0,StreetAddress,1500 N College St. ,South Bend,,IN,2017/04/17 05:00:00+00,1500 N College St. ,South Bend,IN,No,2017
-86.27654106,41.69477217,47,Danielle-Cente,M,100,A,"1500 N COLLEGE ST, SOUTH BEND, 46628",R,0,StreetAddress,1500 N College St. ,South Bend,,IN,2017/04/17 05:00:00+00,1500 N College St. ,South Bend,IN,No,2017
-86.24597636,41.68704393,48,Danielle-Cente,M,89.04,A,"400 E CORBY BLVD, SOUTH BEND, 46617",R,0,StreetAddress,400 E Corby St. ,South Bend,,IN,2015/07/28 05:00:00+00,400 E Corby St. ,South Bend,IN,Yes,2015
-86.30017592,41.68984861,49,Danielle-Cente,T,88.59,A,"3620 CURTISS DR, SOUTH BEND, 46628",L,0,StreetAddress,3700 N Curtiss Dr. ,South Bend,,IN,2017/07/08 05:00:00+00,3700 N Curtiss Dr. ,South Bend,IN,No,2017
-86.23784585,41.65604401,50,Danielle-Cente,M,100,A,"900 E DAYTON ST, SOUTH BEND, 46613",R,0,StreetAddress,900 E Dayton St. ,South Bend,,IN,2017/06/07 05:00:00+00,900 E Dayton St. ,South Bend,IN,No,2017
-86.26990045,41.68778114,51,Danielle-Cente,M,100,A,"1000 N DIAMOND AV, SOUTH BEND, 46628",R,0,StreetAddress,1000 N Diamond Ave. ,South Bend,,IN,2016/04/23 05:00:00+00,1000 N Diamond Ave. ,South Bend,IN,No,2016
-86.2692074,41.69089672,52,Danielle-Cente,T,100,A,"1200 N DIAMOND AV, SOUTH BEND, 46628",R,0,StreetAddress,1200 N Diamond Ave. ,South Bend,,IN,2017/02/09 05:00:00+00,1200 N Diamond Ave. ,South Bend,IN,No,2017
-86.26989029,41.68739612,53,Danielle-Cente,M,100,A,"900 N DIAMOND AV, SOUTH BEND, 46628",R,0,StreetAddress,900 N Diamond Ave. ,South Bend,,IN,2016/07/03 05:00:00+00,900 N Diamond Ave. ,South Bend,IN,No,2016
-86.26717703,41.65222903,54,Danielle-Cente,M,90.87,A,"1200 W DONALD ST, SOUTH BEND, 46613",L,0,StreetAddress,1200 E Donald St. ,South Bend,,IN,2017/04/15 05:00:00+00,1200 E Donald St. ,South Bend,IN,No,2017
-86.24606021,41.65257353,55,Danielle-Cente,M,100,A,"300 E DONALD ST, SOUTH BEND, 46613",L,0,StreetAddress,300 E Donald St. ,South Bend,,IN,2017/12/01 05:00:00+00,300 E Donald St. ,South Bend,IN,No,2017
-86.24606021,41.65257353,56,Danielle-Cente,M,100,A,"300 E DONALD ST, SOUTH BEND, 46613",L,0,StreetAddress,300 E Donald St. ,South Bend,,IN,2016/07/24 05:00:00+00,300 E Donald St. ,South Bend,IN,No,2016
-86.24790964,41.65685556,57,Danielle-Cente,T,86.3,A,"202 E DUBAIL AV, SOUTH BEND, 46613",L,0,StreetAddress,200 E Dubail St. ,South Bend,,IN,2015/11/09 05:00:00+00,200 E Dubail St. ,South Bend,IN,No,2015
-86.26106568,41.65638367,58,Danielle-Cente,M,89.04,A,"800 W DUBAIL AV, SOUTH BEND, 46613",L,0,StreetAddress,800 W Dubail St. ,South Bend,,IN,2017/08/29 05:00:00+00,800 W Dubail St. ,South Bend,IN,No,2017
-86.27170147,41.66669761,59,Danielle-Cente,M,100,A,"1500 W DUNHAM ST, SOUTH BEND, 46619",L,0,StreetAddress,1500 W Dunham St. ,South Bend,,IN,2017/05/02 05:00:00+00,1500 W Dunham St. ,South Bend,IN,No,2017
-86.24965068,41.64619997,60,Danielle-Cente,M,100,A,"100 E ECKMAN ST, SOUTH BEND, 46614",R,0,StreetAddress,100 E Eckman St. ,South Bend,,IN,2015/05/19 05:00:00+00,100 E Eckman St. ,South Bend,IN,No,2015
-86.24517558,41.64631338,61,Danielle-Cente,M,100,A,"400 E ECKMAN ST, SOUTH BEND, 46614",R,0,StreetAddress,400 E Eckman St. ,South Bend,,IN,2017/06/15 05:00:00+00,400 E Eckman St. ,South Bend,IN,No,2017
-86.23549238,41.69122021,62,Danielle-Cente,M,100,A,"1231 N EDDY ST, SOUTH BEND, 46617",L,0,StreetAddress,400 N Eddy St. ,South Bend,,IN,2015/01/01 05:00:00+00,400 N Eddy St. ,South Bend,IN,No,2015
-86.28257342,41.6927099,63,Danielle-Cente,M,100,A,"1300 N ELMER ST, SOUTH BEND, 46628",R,0,StreetAddress,1300 N Elmer St. ,South Bend,,IN,2016/12/02 05:00:00+00,1300 N Elmer St. ,South Bend,IN,No,2016
-86.2826524,41.69744067,64,Danielle-Cente,M,79,A,"1701 N ELMER ST, SOUTH BEND, 46628",L,0,StreetAddress,1700 N Elmer St. ,South Bend,,IN,2016/08/01 05:00:00+00,1700 N Elmer St. ,South Bend,IN,No,2016
-86.27652507,41.69387587,65,Danielle-Cente,M,100,A,"1800 W ELWOOD AV, SOUTH BEND, 46628",L,0,StreetAddress,1800 W Elwood Ave. ,South Bend,,IN,2015/02/26 05:00:00+00,1800 W Elwood Ave. ,South Bend,IN,No,2015
-86.28014962,41.69384744,66,Danielle-Cente,M,89.04,A,"2100 W ELWOOD AV, SOUTH BEND, 46628",L,0,StreetAddress,2100 W Elwood St. ,South Bend,,IN,2016/07/08 05:00:00+00,2100 W Elwood St. ,South Bend,IN,No,2016
-86.28259167,41.69382372,67,Danielle-Cente,M,100,A,"2300 W ELWOOD AV, SOUTH BEND, 46628",L,0,StreetAddress,2300 W Elwood Ave. ,South Bend,,IN,2016/10/16 05:00:00+00,2300 W Elwood Ave. ,South Bend,IN,No,2016
-86.28259167,41.69382372,68,Danielle-Cente,M,100,A,"2300 W ELWOOD AV, SOUTH BEND, 46628",L,0,StreetAddress,2300 W Elwood Ave. ,South Bend,,IN,2016/10/16 05:00:00+00,2300 W Elwood Ave. ,South Bend,IN,No,2016
-86.2478453,41.6507055,69,Danielle-Cente,M,100,A,"200 E EWING AV, SOUTH BEND, 46614",L,0,StreetAddress,200 E Ewing Ave. ,South Bend,,IN,2017/01/01 05:00:00+00,200 E Ewing Ave. ,South Bend,IN,No,2017
-86.24782043,41.64793758,70,Danielle-Cente,M,89.04,A,"200 E FAIRVIEW AV, SOUTH BEND, 46614",L,0,StreetAddress,200 E Fairview St. ,South Bend,,IN,2015/04/17 05:00:00+00,200 E Fairview St. ,South Bend,IN,No,2015
-86.29720798,41.67013508,71,Danielle-Cente,M,79,A,"501 S FALCON ST, SOUTH BEND, 46619",L,0,StreetAddress,500 S Falcon St. ,South Bend,,IN,2015/04/19 05:00:00+00,500 S Falcon St. ,South Bend,IN,No,2015
-86.27186855,41.68219445,72,Danielle-Cente,M,89.04,A,"1400 W FASSNACHT ST, SOUTH BEND, 46628",L,0,StreetAddress,1400 W Fassnacht Ave. ,South Bend,,IN,2016/06/24 05:00:00+00,1400 W Fassnacht Ave. ,South Bend,IN,Yes,2016
-86.27387415,41.68217127,73,Danielle-Cente,M,89.04,A,"1600 W FASSNACHT ST, SOUTH BEND, 46628",L,0,StreetAddress,1600 W Fassnacht Ave. ,South Bend,,IN,2017/05/29 05:00:00+00,1600 W Fassnacht Ave. ,South Bend,IN,No,2017
-86.28638778,41.71830156,74,Danielle-Cente,T,100,A,"2502 W FLINT CT, SOUTH BEND, 46628",L,0,StreetAddress,2400 W Flint Ct. ,South Bend,,IN,2016/04/10 05:00:00+00,2400 W Flint Ct. ,South Bend,IN,Yes,2016
-86.31950245,41.66583933,75,Danielle-Cente,T,100,A,"5139 W FORD ST, SOUTH BEND, 46619",L,0,StreetAddress,1500 W Ford St. ,South Bend,,IN,2015/08/01 05:00:00+00,1500 W Ford St. ,South Bend,IN,No,2015
-86.23691398,41.68058657,76,Danielle-Cente,M,100,A,"400 N FRANCES ST, SOUTH BEND, 46617",R,0,StreetAddress,400 N Frances St. ,South Bend,,IN,2016/06/28 05:00:00+00,400 N Frances St. ,South Bend,IN,No,2016
-86.25451486,41.65156898,77,Danielle-Cente,M,100,A,"2200 S FRANKLIN ST, SOUTH BEND, 46613",L,0,StreetAddress,2200 S Franklin St. ,South Bend,,IN,2015/07/11 05:00:00+00,2200 S Franklin St. ,South Bend,IN,Yes,2015
-86.29227919,41.685519,78,Danielle-Cente,T,88.59,A,"FREDERICKSON ST, SOUTH BEND, 46628",L,0,StreetAddress,2000 W Frederickson St. ,South Bend,,IN,2017/06/01 05:00:00+00,2000 W Frederickson St. ,South Bend,IN,No,2017
-86.29227919,41.685519,79,Danielle-Cente,T,88.59,A,"FREDERICKSON ST, SOUTH BEND, 46628",L,0,StreetAddress,2100 W Frederickson St. ,South Bend,,IN,2017/08/02 05:00:00+00,2100 W Frederickson St. ,South Bend,IN,Yes,2017
-86.29227919,41.685519,80,Danielle-Cente,T,88.59,A,"FREDERICKSON ST, SOUTH BEND, 46628",L,0,StreetAddress,2100 W Frederickson St. ,South Bend,,IN,2017/08/02 05:00:00+00,2100 W Frederickson St. ,South Bend,IN,Yes,2017
-86.29227919,41.685519,81,Danielle-Cente,T,88.59,A,"FREDERICKSON ST, SOUTH BEND, 46628",L,0,StreetAddress,2100 W Frederickson St. ,South Bend,,IN,2017/08/02 05:00:00+00,2100 W Frederickson St. ,South Bend,IN,No,2017
-86.29227919,41.685519,82,Danielle-Cente,T,88.59,A,"FREDERICKSON ST, SOUTH BEND, 46628",L,0,StreetAddress,2100 W Frederickson St. ,South Bend,,IN,2017/08/02 05:00:00+00,2100 W Frederickson St. ,South Bend,IN,No,2017
-86.29227919,41.685519,83,Danielle-Cente,T,88.59,A,"FREDERICKSON ST, SOUTH BEND, 46628",L,0,StreetAddress,2400 W Frederickson St. ,South Bend,,IN,2015/06/09 05:00:00+00,2400 W Frederickson St. ,South Bend,IN,Yes,2015
-86.28503439,41.70142558,84,Danielle-Cente,M,100,A,"1900 N FREMONT ST, SOUTH BEND, 46628",R,0,StreetAddress,1900 N Fremont St. ,South Bend,,IN,2017/09/22 05:00:00+00,1900 N Fremont St. ,South Bend,IN,No,2017
-86.30686857,41.67788576,85,Danielle-Cente,M,100,A,"200 N GLADSTONE ST, SOUTH BEND, 46619",R,0,StreetAddress,200 N Gladstone St. ,South Bend,,IN,2016/12/20 05:00:00+00,200 N Gladstone St. ,South Bend,IN,No,2016
-86.21834421,41.65634336,86,Danielle-Cente,T,100,A,"1905 E GOODSON CT, SOUTH BEND, 46613",R,0,StreetAddress,1900 E Goodson Ct. ,South Bend,,IN,2015/12/06 05:00:00+00,1900 E Goodson Ct. ,South Bend,IN,No,2015
-86.21834421,41.65634336,87,Danielle-Cente,T,100,A,"1905 E GOODSON CT, SOUTH BEND, 46613",R,0,StreetAddress,1900 E Goodson Ct. ,South Bend,,IN,2015/12/06 05:00:00+00,1900 E Goodson Ct. ,South Bend,IN,No,2015
-86.27195219,41.6702125,88,Danielle-Cente,M,100,A,"500 S HARRIS ST, SOUTH BEND, 46619",L,0,StreetAddress,500 S Harris St. ,South Bend,,IN,2016/11/10 05:00:00+00,500 S Harris St. ,South Bend,IN,No,2016
-86.23919622,41.64084048,89,Danielle-Cente,M,100,A,"3300 S HIGH ST, SOUTH BEND, 46614",L,0,StreetAddress,3300 S High St. ,South Bend,,IN,2015/12/24 05:00:00+00,3300 S High St. ,South Bend,IN,Yes,2015
-86.23919622,41.64084048,90,Danielle-Cente,M,100,A,"3300 S HIGH ST, SOUTH BEND, 46614",L,0,StreetAddress,3300 S High St. ,South Bend,,IN,2016/10/16 05:00:00+00,3300 S High St. ,South Bend,IN,No,2016
-86.23936241,41.63873995,91,Danielle-Cente,M,100,A,"3500 S HIGH ST, SOUTH BEND, 46614",L,0,StreetAddress,3500 S High St. ,South Bend,,IN,2017/01/26 05:00:00+00,3500 S High St. ,South Bend,IN,Yes,2017
-86.22219495,41.64660165,92,Danielle-Cente,M,100,A,"2700 S HILLTOP DR, SOUTH BEND, 46614",L,0,StreetAddress,2700 S Hilltop Dr. ,South Bend,,IN,2015/01/11 05:00:00+00,2700 S Hilltop Dr. ,South Bend,IN,No,2015
-86.22214005,41.64524591,93,Danielle-Cente,M,98.4,A,"2900 S HILLTOP DR, SOUTH BEND, 46614",L,0,StreetAddress,2900 S Hiltop Dr. ,South Bend,,IN,2015/09/22 05:00:00+00,2900 S Hiltop Dr. ,South Bend,IN,No,2015
-86.2812826,41.68922265,94,Danielle-Cente,M,100,A,"1100 N HUEY ST, SOUTH BEND, 46628",R,0,StreetAddress,1100 N Huey St. ,South Bend,,IN,2017/07/06 05:00:00+00,1100 N Huey St. ,South Bend,IN,No,2017
-86.2812826,41.68922265,95,Danielle-Cente,M,100,A,"1100 N HUEY ST, SOUTH BEND, 46628",R,0,StreetAddress,1100 N Huey St. ,South Bend,,IN,2015/06/17 05:00:00+00,1100 N Huey St. ,South Bend,IN,No,2015
-86.2812826,41.68922265,96,Danielle-Cente,M,100,A,"1100 N HUEY ST, SOUTH BEND, 46628",R,0,StreetAddress,1100 N Huey St. ,South Bend,,IN,2016/04/15 05:00:00+00,1100 N Huey St. ,South Bend,IN,No,2016
-86.28139758,41.69567494,97,Danielle-Cente,M,100,A,"1600 N HUEY ST, SOUTH BEND, 46628",R,0,StreetAddress,1600 N Huey St. ,South Bend,,IN,2015/03/03 05:00:00+00,1600 N Huey St. ,South Bend,IN,No,2015
-86.28139758,41.69567494,98,Danielle-Cente,M,100,A,"1600 N HUEY ST, SOUTH BEND, 46628",R,0,StreetAddress,1600 N Huey St. ,South Bend,,IN,2015/05/28 05:00:00+00,1600 N Huey St. ,South Bend,IN,No,2015
-86.28158006,41.70462153,99,Danielle-Cente,T,100,A,"2101 N HUEY ST, SOUTH BEND, 46628",L,0,StreetAddress,800 N Huey St. ,South Bend,,IN,2017/11/26 05:00:00+00,800 N Huey St. ,South Bend,IN,No,2017
-86.27525819,41.69083001,100,Danielle-Cente,M,85.8,A,"1700 W HUMBOLDT ST, SOUTH BEND, 46628",L,0,StreetAddress,1700 W Humbolt St. ,South Bend,,IN,2016/10/20 05:00:00+00,1700 W Humbolt St. ,South Bend,IN,No,2016
-86.30096005,41.6755439,101,Danielle-Cente,M,100,A,"117 N ILLINOIS ST, SOUTH BEND, 46619",L,0,StreetAddress,100 N Illinois St. ,South Bend,,IN,2015/07/21 05:00:00+00,100 N Illinois St. ,South Bend,IN,No,2015
-86.30096005,41.6755439,102,Danielle-Cente,M,100,A,"117 N ILLINOIS ST, SOUTH BEND, 46619",L,0,StreetAddress,100 N Illinois St. ,South Bend,,IN,2015/12/23 05:00:00+00,100 N Illinois St. ,South Bend,IN,No,2015
-86.24991443,41.65792602,103,Danielle-Cente,M,90.87,A,"100 E INDIANA AV, SOUTH BEND, 46613",R,0,StreetAddress,100 W Indiana Ave. ,South Bend,,IN,2017/03/30 05:00:00+00,100 W Indiana Ave. ,South Bend,IN,No,2017
-86.2636609,41.65760565,104,Danielle-Cente,M,100,A,"1000 W INDIANA AV, SOUTH BEND, 46613",L,0,StreetAddress,1000 W Indiana Ave. ,South Bend,,IN,2017/11/25 05:00:00+00,1000 W Indiana Ave. ,South Bend,IN,No,2017
-86.2636609,41.65760565,105,Danielle-Cente,M,100,A,"1000 W INDIANA AV, SOUTH BEND, 46613",L,0,StreetAddress,1000 W Indiana Ave. ,South Bend,,IN,2017/11/25 05:00:00+00,1000 W Indiana Ave. ,South Bend,IN,Yes,2017
-86.2636609,41.65760565,106,Danielle-Cente,M,100,A,"1000 W INDIANA AV, SOUTH BEND, 46613",L,0,StreetAddress,1000 W Indiana Ave. ,South Bend,,IN,2015/07/29 05:00:00+00,1000 W Indiana Ave. ,South Bend,IN,No,2015
-86.2349808,41.65858689,107,Danielle-Cente,M,100,A,"1100 E INDIANA AV, SOUTH BEND, 46613",R,0,StreetAddress,1100 E Indiana Ave. ,South Bend,,IN,2017/06/05 05:00:00+00,1100 E Indiana Ave. ,South Bend,IN,No,2017
-86.24099564,41.65814403,108,Danielle-Cente,M,100,A,"700 E INDIANA AV, SOUTH BEND, 46613",R,0,StreetAddress,700 E Indiana Ave. ,South Bend,,IN,2016/12/05 05:00:00+00,700 E Indiana Ave. ,South Bend,IN,No,2016
